id	document	label
21696620	3장가면 있음	1
21637143	이거 써봐 이거도 안되면 모르겠다	1
123	애둘이 다둥맘인가요. 제가 지금 다섯째 임신중인데요 둘을 다둥맘이라하니ㅋㅋ걍 웃음이ㅋㅋ	1
21642214	와 ㄷㄷ	1
21821524	1은 피해자1명	1
21778039	아니 미친 차에서 동인음성을 들엌ㅋㅋ	1
21857193	그냥 여캐들이 ㅈㄴ 이쁘네 ㅗㅜㅑ	1
2726	이 여시 왜 또 슬쩍 관종짓에 끼어드는데 누가 널 지목이라도 했냐	0
21645360	상사상애 맛 보쉴?	1
21872546	카와사키 타다타카의 단편 후미오와 미사시	1
21796102	마우스 휠 내리삼	1
1186	솔직히 김부장 정도면 절대로 꼰대 소리 들을 사람 아니다.	1
9338	이태리 피자중에 마리나라라는 피자가 있다 그거부터 봐라 저런 비주얼까진 아니지만 우리가 알고있는 모짜렐라 피자 치즈는 안올라간 심플한 피자있으니깐	1
21767794	3줄 다 긁어서 Decode 해	1
5560	악플은 한녀들이 달았는데 또 남자탓? 최자가 뭔죄가있나	0
1784	설리엄마는 최자에게 고맙다고 말했는데 그걸 mbc가 편집한겁니다.	1
84	혐짤표시해라 ㅅㅂ 기분 더럽노	0
21647965	난 시체 만드는 과정은 꼴리는데	1
21742394	천황님 왜 저깄노 ㅋㅋ	1
2646	민노총공돌이 새끼들아 안사새끼야	0
21840859	생김새로 따져도 요즘 둘의 이미지를 합쳐놓은 모양새고	1
101	노무현 실루엣이면 뭐 어쩌라구 놈현이 신이냐아주 어거지네	0
21648369	그냥 사지절단 초과해서나면 거름	1
6662	추자현도 얼굴 안보여 준다고 난리드만 우리나라 사람들은 얼굴 안보여 주면 못 믿음..ㅋ 그러다가 나타나면 기레기 욕하고..이건 더해서 성형해서 제 2 판빙빙 만들었다고 벌써부터 예고..ㅋ	0
7308	그래 죗값 치루면된다. 그리고 다시 방송에서 보자!	1
21826310	ㅋㅋ beast anime는 한국작가중에 제일 유명한 고어작가 아닐까 싶음ㅋㅋ	1
21843940	육상선수	1
8684	불륜정사갈보네이거로 바꿔라	0
21671353	저도 다른겜 저렇게 되어있던데	1
21744422	난 별로 안좋아하는 물건이라...	1
21846010	뒤지게 매운거 아는데 대가리 깨진 것도 아니고 그걸 왜 먹겠음	1
5821	고소인은 충분히 회수할 수 있는 금액이었음에도 불구하고 고소로 채무자의 손발을 묶었다= 잘못한건 사실이나 공개된 이면에 어떤 이해관계가 얽혀있다	1
3021	놀란감독 영화의 팬이면 정말 최고의 영화. 난이도는 인셉션 인터스텔라보다 훨씬 어려워서 놀란감독 영화의 초심자는 이해하기 어려울수도	1
6646	애니메이션 영화로 잘 안보는데 줄거리와 장르보고 결정했습니다. 저는 공포물을 좋아하다보니 매우 만족스럽고 하나도 안무섭게 잘봤습니다.	1
21861021	필살기?? c 누르고 뭐 또 해야 됨?	1
21836703	펨돔 오네쇼타 좋긴 한데 시츄나 체위가 별로네	1
3614	별로 저게 딸딸이 영상만큼 치욕스러운것도 아닐뿐더러 난 그런거 퍼진다고 해도 아무렇지않을 자신있음	0
21645758	리사와음마의마도서	1
21703654	고아원 끝나고 나면 그건가 카이토 제자 시험 같은데... 투기장 가봤어?	1
8079	이거 무슨 방학숙제 같은데	1
6896	스토리와 메세지들이 참신하고 흥미진진하다	1
775	작가가 일단 한남 똘 아이 임 ㅋ	0
21648213	오 된다.... 감사합니다! 재밌겠따	1
21772827	고로 작성자는 수간러(시츄박이) 혹은 시츄를 싫어하는 사람이군	1
8752	키스해서 빼줘야자	0
7357	개인적으로 궁금한게 일이 좆같거나 사람이 좆같으면 직장을 옮기는게 맞는거아니냐? 왜 자살을함? 자살할 용기보다 이직할용기가 쉬울꺼같은데...;	0
21699192	딱 보는 것에서 그친다는 말 아니냐.	1
21646233	나는 진지 근엄 그 자체다	1
1268	저번에 기사 났었는데.... 뭘또 이래 계속	1
9384	대책도 없는 법을 몇개나만들어내는거냐 이번 돌대가리정부는 진짜	0
8787	잘하는데 인정하는게 왜그리 힘들어하지?직접들어보면 아무소리도 못함....손승연~화이팅~!!!	1
21767863	엔진은 제일 마지막꺼로 하면 (투컨 최신버전 기준)	1
21646544	근데 세엑스칼리버 ㅇㅈㄹ ㅋㅋ	1
891	이새끼 백퍼 보배분탕이네 ㅋㅋ 내가 말이 많으면 논리로 반박해 시발년아 어서 좆거렁뱅이새끼가 최저시급타령이여	0
29	심뽀 더러운 인간들 많네젊은 청년이 열심히 하는게 참 대단하다 싶은데반면에 시기질투하는 인간들도 많을거야	1
21761782	씹인정	1
21843555	해보려 했는데 미번이라 진행불가네 ㅠㅠ	1
21754043	리얼루?? 왜 안열리지 버전이 옛날이라 그런가 이미 한 프로그램이 실행중이면 캔슬된다는 느낌으로 실행되다가 미작동함 아무튼 된다는사실 덕분에 포기하지않기로했음 버전업부터해볼게 ㄳㄳ	1
4960	한혜진편 개꿀잼...모델이니까 가능한 출사다 정말	1
21822072	캐릭 우자키 츠키로 검색해보면 나올거 같은데	1
6140	투기조작하는 띱떼기들 다 잡아다 족쳐라	0
21821699	ㄹㅇ 나쁘지않지	1
7850	ㅈㄹ ㄴㄴ	0
6223	난 마지막 방송은 하고 끝냈으면 했는데. 설리에 대한 선플들을 읽어주었으면..	1
2413	이 드라마는 전작들에 비해 노잼....	1
1487	악플러들은 잡아 족쳐야 되지만 실명제? 실명제가 뜻하는게 뭔지나 알고 말하는건가 .... 여기가 중국이야 북한이야...	0
21715257	ㅋㅋㅋ 1회차 돌리는것도 벅찬것	1
3990	사진을 너무 못찍는다	1
7150	댓글로 페미한테 동조하는새끼들 보이노 역겹네보겸을 왜 까겠냐	0
21707032	ㄳㄳ 다시 돌아올게	1
21855165	링크 어디 있음? 안보임..	1
21712900	대리호스팅하는분중에 걍 파일이랑 태그만올리면 업해즈시는분도 있을건디	1
21762860	나도 그랬는데 그때 세이브 안하는거밖에 답이없음 ㅅㄱ	1
3930	연기 너무 잘하시던데 본격적으로 연기자의 길도 걸어보세요...	1
9995	캬 큐브 먹여살린 현아를 퇴출이라니.. 초대형 FA나왔구나 모셔갈라고 경쟁 장난 아닐듯	1
6591	린사모 터질까봐 이슈 돌리는거지 ㅋㅋ	1
3799	걍 지들이 쓰레기들이라는 반증	0
21767920	장점 : 괜찮은 게임성, 충분한 수집 요소, 취향에 맞는다면 훌륭한 퀄리티의 H씬, 퀄리티가 높고 깊이 있는 스토리(거진 10년간 발매된 모든 장편의 스토리가 이어져 있음), 넉넉한 플레이 타임(대략 10~20시간. 질리지 않을 정도의 딱 적당한 길이이며, 플탐이 넉넉한 덕에 스토리도 대충 퉁치는 부분 없이 잘 연결되어 있음), 갈수록 발전하는 퀄리티(가장 최근에 발매된 음마의 트랩 아일랜드는 단편임에도 불구하고 CG의 양만 놓고 보면 기존에 발매된 장편들보다 많음)	1
21770857	그게 발현되면 전투능력이 훈련 안받은 애들이 어지간한 병사들 비비는 수준 된다는듯	1
21819239	보추야겜이 나오면 됩니다	1
8343	비닐봉지를 씌운 채 라이터를 갖다 댄 거 아닌데..	1
21814003	근데 이게 이미지를 열면 1초는 멀쩡하다가 갑자기 생깁니다	1
5256	정웅인씨 아내분 인스타보면 촬영없는 쉬는 날 가족들과 자주 놀러다니고 시간을 함께 보내는 것 같던데 정말 가정적인 것 같아요. 저런 환경에서 자라는 아이들은 얼마나 훌륭한 어른이 될까요. 너무 부럽네요ㅠㅠ	1
21748741	고마웡	1
21759413	펄스미스는 쯔꾸르겜이 아님;	1
6097	예술도 좋지만 인간 말종자들의 기사거부!!!	0
21806705	이건 서브캐가 대꼴이야	1
1000	니네가 쳐먹어 원숭이 색기들아	0
21671378	요거 폰으로 안 돌아가는 게임이라 너무 아쉬웠음..	1
1729	이번 사태에서 쯔양만 불쌍한 거 같음.. 나머지 유튜버들은 저럴 줄 알았음.	1
7213	맞는말임. 세대가 다름. 이병헌은 내가 어릴때 9~10살즈음 청춘스타. 조승우는 내가 대학생때부터 클래식 말아톤등등으로 스타덤에 오른건데 10년이상 차이남.	1
457	엥 누군지모르는데.. 남자라서 이렇게 관심받나 ㅋㅋ	1
6318	문재앙 폭탄 왁스 토나왔스 한걸레 오마이가스레인지 비둘기집단 개정은 꿀정숙 몬스터엑소 레드카펫 핫핑크	0
9927	양악수술이나 하고나와 토나오니까	0
21797695	초반 무투가 씬이 장난 아니었지.	1
7745	태풍이나 와서 북한땅에 떨어져라..유치한 빨갱이들	0
21813969	문의게에 뭐라 하는건 전혀 문제 될게 없는 행동	1
21832146	남주입니까? 여주입니까?	1
21848485	혹은 amazon position	1
5885	그알이 생각나네 노브라에대해 비난댓글을단 사람은 대부분 여성이였습니다 지들은 청렴한척 깨끗한척다하면서 최자까고있네 ㅋㅋㅋ 니들이 더 악질이야 이새끼들아	0
1343	변기유천 = 마약범 = 성범죄자	0
9284	크로캅이 본야스키 개털던거 생각나네 ㅋㅋ진짜 개잡듯 잡아팼지 ㅋㅋ전직 은행원 본야스키 ㅋ	0
6259	제동이넌 제발 빠져라	1
21717763	이런게 겜이지	1
21723417	이거 메가 짤렸네 구드도 짤렸고	1
21789112	조건 말해줘도 됨?	1
21760882	압축파일에서 풀때 코드 일본어로하시고 번역기돌리시죠	1
1355	먼가 아쉽다.안정환 안닮았어....하필 병신 보리문둥이와..난 절라쌍도와는 절대 결혼안한다.본적까지 따져볼것	0
8009	아니 병신아내가 댓글 앞페이지에서 예지누나 이쁘냐고 물으니까 니가 니입으로 ㅈ같이 생겻다며? 왜 시비냐?그리고 좆같이 생긴 누나로 어떻게 딸잡냐?	0
3137	휴가중에도 한시간이나 넘게 방송해준 방탄소년단 지민이 고마워	1
21842290	원작구현장면 있음?	1
21673188	없음	1
4447	게이 아는거 강사 스펙만 알고 수학공부만 하노??	0
21643747	이게 뭐노.....	1
21646544	ㅋㅋㅋ 이거 전에 1주일동안 개빡썌게 했는데 h씬 반밖에 못모아서 결국 치트로 뚫었는데	1
21816266	신검하는데 피를 뽑던가?	1
441	화교년이였군 어쩐지 짱깨냄새가나더라	0
21802715	뭐 이러면 될거임	1
21701771	그게 차이가 큰가?	1
21858411	머임	1
21794534	윗분 말대로 nord 좋아요	1
5311	미친새끼 왜사냐 나랑현피뜨자 씨발련아 내가 도저히못참겟다 인간이길포기한새끼야	0
687	백호 나온 첫회부터 잘 보고 있는데 출연진 분들 정말 고생 많이 하셨네요.녹화분이니 현재는 아무 탈 없이 안전히 돌아오신것 같아 다행입니다. 열심히 하시는 멤버분들 잘 보고 있습니다.담주도 본방사수 할께요^^	1
21715088	잘못 올리신거 아닌가요? 2일차 밤부터 시작이던데	1
21819150	카린즈 프리즌의 하위호환 게임인가	1
424	찌질이들 보기싫음 안보면 될것을 보면서 찡얼대네 모지리들 ㅋㅋ 왜사냐 모지리들아 ㅋㅋ	0
21674403	미안하고 감사합니다ㅋㅋ	1
9716	주작무새들이 간과하는게 진짜 세상엔 별의별놈 다있음. 자기가 못봤다고 다 주작이 아니라 말이 안될거 같지만 저런일이 있을수 있다는 가능성을 열어둬야함.	0
21782903	계정명 c드라이브 계정명? 아니면 윈도우 계정명?	1
7767	정말 꿀직. 계약하고 책임져주는 것도 없고 보러가는 집마다 무조건 좋다고만하고ㅡㅡ 복비 너무 비쌈.	1
21646020	선생님 ㅎㅇㅌ!	1
348	베컴은 저런딸 낳아준 빅토리아베컴이랑 사이더 좋아졌을듯 상상이 안갈듯 막내딸 없는세상이ㅡ 너무귀엽다..	1
8227	저 좌좀 연예인 정권 바끼지않는한 계속봐야돼	0
21667040	타이즈 궁디 최고다	1
6639	아니 니들끼리 쳐 먹든가 트럼프보고 사주라 그래 왜 한국한테 염병이야	0
8911	한효주 나오는 영화 표절 아님??	1
21856492	전체 용량 비교해보고 다 안 옮겨진 것 같으면 싹 지우고 다시해	1
5262	요즘 유일하게 보는 드라마 한지민이도 이쁘고 지성이도 멋있다	1
21825451	난 살색계열의 머리색은 적백금녹이 젤 좋던데	1
21842832	하 ㅅㅂ 진짜 ㅋㅋ	1
9343	와... 댓글들이 내 맘과 다르구나. '내부자'는 이병헌이죠. 그리고 조우진... 참 대단한 영화.	1
1518	찐한테 감정이입하는 찐들...짠하다 ㅋㅋ	0
5220	연기력 최고였어요.다음역할도 기대됩니다.	1
21635417	우...민	1
103	이쯤되면 3년이나 버틴 안재현이 대단하단 생각이 든다	1
3073	박지선은 ㅜㅜ	1
21757298	저건 공원이 아니라 시골 아닌가요?	1
8812	이 젊은사람들도 낳는데 애안낳는분들은 반성하세요	0
4443	김정은이 개또x이야 니도 똑같은 죽음 당해라 저게 인간이냐 짐승이냐	0
21805759	일단 저 파일자체가 뭔가 문제 있어보여서 걍 지워버렸음...	1
21674375	남은건 속궁합뿐이라길래 이혼섹파인줄알았더니 고딩연애네	1
4502	근데 왜 팩트가 지금 조사중이고 아직 확정아니고 확정해봐야 성폭행했으면 셰프가 벌받아야하는건데 이건 저 여자도 문제있는거 아님??? 왜 아이돌아버지라는거 거론해서 피해주냐저 여자가 구라일 가능성도 높은건 지난 9월이야	0
21634234	복근표현이랑 등근육 하체표현 미친거같다정말 ㅋㅋㅋ	1
8011	열심히 일하는 사람은 그냥 호구나 병B신 만들자는 표퓰리즘 . 에라이 이 도적놈아 너도 재인이나 도긴개긴이구나.	0
21826722	쯔꾸르나 ACT 같은거 좋아해서 스킵질만 했던 겜..	1
323	댓들마다 아직도 일진설 믿고 있는 사람들 넘 많네 ㅋㅋㅋ 지금이 2010년도도 아니고. 언제까지 그 시대에 매달리며 살래??	1
5965	지랄 개소리 쳐하고 자빠졌네 보지년아	0
21649390	동생년 나오냐	1
21637143	쪽팔리니까 튀러갑니다	1
501	개코 너도 같은 ㅆㄹ이주제에 아닥해그냥 ㅉㅉ	0
21800580	난 솔직히 저정도 까지 재현한다면 뭐하러 리마스터 내는지 모르겠음	1
689	누군대 저듣보가	0
7277	문자깨톡으로알리고지랄하면다고소햐	0
8732	군대가는게 눈물이나나 이거도럿네	0
21697996	그게 너무 곤욕인데수..	1
21742897	장독조사 그쪽인가?	1
21780332	간장	1
21633797	이잉이잉 지금은 원랜디가 더 재밌는걸	1
21647194	아 이거 나도 하려다가 링크 터져서 못받았는데	1
4571	문재앙시대라 반미 민족주의 드라마냐 ㅋㅋ 진짜 빨갱이들은 남영동부활시켜서 다 조져야됨	0
3464	ㅋㅋㅋ돈떨어졌냐??? 뭐만하면 기어들어와 ㅉㅉ 연기하다가 또 니상황 ㅈ됐다싶으면 그냥 또 토낄려고???이순재 배우가 너 그딴식으로 해서 싫어하는거야. 이쁜척은 졸라 해대면서 책임감 없는년	0
5368	역시 놀란 감독이네요.좋은 의미와 나쁜 의미 양쪽에서 모두...타임 슬립물은 많았지만 인버전 된 세계의 체험은 첨이네요.	1
3696	ㅋㅋ막짤 좆되노 ㅎㅎㅍ	0
3130	컨텐츠 개발에 결정적인 기여를 한것도 아니고 단순 편집작업을애당초 그정도 생산성 그정도 가치창출밖에 못하는 직원을 그정도 주면 됐지머 보람튜브가 30억벌면 그 밑에 직원은 월천씩 받아가야 되냐?지분쯤 나눠줘야 되냐? 어차피 남인데? 가족도 아니고.100억을 벌어도 돈 아까운건 아까운거다.꼬우면 유투바하던가 직접차려 사장이 되던가	0
21860116	아직 q&a 번역된게 없으니까 뭐가 나올지 모르겠다만	1
4829	돌아가서 다시만나고 우진 주혁은 장인을 살리겠지...장모도 미리 병원 대려갈려나??그리고 잠에서 깬후 장모 장인 주혁 애기들과 함께 행복한 웃음 지으면서 엔딩하겠지...?	1
6001	존나 무식하고 인간 말종들	0
9396	둘이 재밋더라 ‼️‼️	1
7537	장미희씨 보려고 봤는데 역시 옷 제일 잘입어요 우아하시고 제일 멋있어요 죽기전에 한번 만나고 싶어요	1
21720473	좆티알 볼바에야 순애보추 보지ㄹㅇㅋㅋ	1
21640283	주소창	1
21838459	그르네 케케케루님꺼 번역기 파파고 죽었네 ㅋㅋㅋ RIP	1
21840235	아니 니가 왜 거기서 ㅋㅋ	1
8083	ㅋㅋ 인생수준ㅋㅋ	0
7840	황지현 송혜교 강소라 손예진	1
21703007	마우스 휠을 눌러서 선택해야해요	1
21748317	그부분은 툴의 한계인거같음, 애초에 액션겜 만들라고 있는 툴이 아니니까	1
21650420	조작 익숙하지 않아서 그런것도 큼	1
255	그냥 둘은 서로좋아하고 사랑한거뿐인데 왜 남의 연애에 간섭하는거야 진짜 불쌍하다	1
21670947	나는 스토리 RPG라면 10시간전후정도가 알맞다고 생각함	1
21634061	및챈=미치쿠사야라고 동인음성 채널있음	1
21674403	넵 감사합니다ㅋㅋ	1
4320	안재현배우 아픔딛고 일어서길 바래봅니다	1
8301	인터폴에 수배될 정도면 하고있는 행동이 얼마나 위험한 짓인지 모르는건가 ㅋㅋㅋ	1
1527	저 가운데 앉은분이 말하길 여자 질크기는 입크기와 비례한다 하였음 즉 입작은 여자만나라	0
2038	저 아버지는 한국에 계속 살았다면 죽지않고 계속 살았을것이고 엄마는 아마 폭력으로 죽었을꺼다...	1
9323	땜쟁이 ㅅㄲ들 ㅈㄴ게 ㅂㄷㅂㄷ데는거 ㅈㄴ 꿀잼이노ㅋㅋ	0
799	은행의실체 펀드에서 봐야할것 수수료 매매회전율 등등 철학 자본주의탄생 발전과정 등을 다 들여다봐서 정말 좋았습니다 이런건 누가 만드는건가요... 대단하신듯 유익한 영상 잘 봤습니다. 감사합니다.	1
21649376	1번 만화의 경우는 견습으로 나온 쇼타모험가가	1
21722264	아닙니다. 번역 감사합니다^^	1
21828293	앨리스의관은 있는데 들어가면 설정밖에 못바꿈 tada패치 깔았는데 이거때문에 그런가?	1
21841827	야간할증 3천원 더받는데도 있더라 새벽1시넘어가면 배달비로만 6천원임	1
3873	현우 현주가 불쌍하다	1
9400	빅뱅이 이렇게 무너질줄이야 ㅜ 난 첨부터 승리는 열외였어	1
443	딱 이번주 주말에 할일이 있었는데 참고해서 만들어야겠어요ㅋㅋㅋ	1
7413	38살 되도록 시집못갔으면 뭔가 문제있는 여자 아닌가?? 건모형 그냥 거르세요...상대할 필요도 없어요...	0
233	부동산 하락을 조장하는 유투버들은 그냥 놔두나형평성 문제다	1
949	야 대깨문 기시끼야 너희들공산주의자 시정잡배 아니짐승들 황희국회의원사퇴하고 광화문에서 석고대죄 하고 병신	0
3120	방송 나올때 너무 이뻤어요~	1
1192	상놈들.. 이미 개발해놓고 우한폐렴 전세계에 퍼뜨린게 확실해졌네	0
3721	답글 글씨체를 봐라 저게 애새끼가 쓴거냐?빨갱이새끼가 쓴거지 ㅁㅈㅎㅉㅉ	0
21648382	링크 멀쩡히 잘 살아있음.	1
21639101	메인 이미지 왜저래..무서워...	1
7118	역대 대통령중 이렇게 모욕당한 개통령있었나? 문재인은 대한민국의 등신이 아닌 세계적 등신.	0
21810120	전국란스는... 일본 한정으로 레알 레전드를 찍었으니..	1
21775157	유부녀 조아	1
6019	아니 제발 시즌1 설정 좀 까먹지말라구여ㅅㅂ	0
21818640	뻑예	1
616	난 대리만족이나 해야지	1
21636508	오 소식 있나요?	1
21745411	여체광란 ㄱㄱ	1
5461	삼가 고인의 명복을빕니다	1
21831197	커뮤니티 사이트가 원래 있는 사람만 있는거지	1
7315	박보검은 사이비가 아닌 예수중심교회를 다녔던 평범한 기독교 신자입니다^_^	1
21838025	이 작가 고어짤도 쩔엉	1
21850054	스타킹이 최고네	1
21724158	anonfile 아닌가요	1
8872	하니 너무 예쁘다 ...	1
2520	이분이 마블 끝판왕 아님?	1
21767794	대답없이 바람과함께 사라졌네	1
5101	왜 까면 안됨? 지금 조선시대임?	0
21665739	게이트오브윈드네스트면 vxace라서 세이브폴더 없이 그냥 루트폴더에 넣는거 아니던가	1
5410	손으로 하늘이 가려지냐 이 ㅂㅅ 김현미야	0
21746959	기술이 70렙 기준 대충 13, 14 가지정도 되는 데 그것들중 8개를 이용해서 자신만의 콤보를 짤 수 있어	1
7925	어려운 역경을 딛고 훌륭하게 성장한 조니김씨에게 존경과 박수를 보낸다 남은 그의 인생에 하나님의 가호와 은혜와 사랑이 충만히 임하기를 기도한다	1
21724235	자꾸 여친인척 행세하며 받아먹을 거 다 먹으면 문제되는거지만...	1
21654648	좋은 건 나눠야 하지 않겠습니까 선생님	1
1516	팬은 아니지만. 얼마나 외로웠음 사기꾼인줄 다 아는 사람한테 속았을까 안쓰러워요. 그래도 본인 재능 맘껏 펼치고 다시 일어서려는 모습 보기좋아요. 정말 좋은사람 만나서 좋은가정 이루세요!	1
21842290	암만봐도 마마마잖어ㅋ	1
989	삼시새끼 다시먹으면 요요옵니다 식이조절 잘하시길 ㅡ다이어트 요요 경험자가ㅡ	1
21755571	이거 도나도나랑 같은걸로 만든거라 세이브오류날수도있음	1
21816739	전혀 ㄴ	1
8370	ㅋㅋ 얘 귀엽다 개따먹고싶네	0
2504	ㅋㅋ 너 용접공이냐? 존나 웃기네. 잘가 병신아.	0
21717962	이해 못해도 차피 ntr말고도 딴거 할거 많음	1
7392	모델 같은 느끼 1도 안듬	1
3080	지들 의견과 맞지않으면 적폐에 제거대상ㅋㅋㅋ이게 나라다 이게 나라야 대깨문들은 대가리깨져서 뒤져라그냥	0
21750040	그림이 허술한데 꼴리는부분을 확실히 묘사해놔서 오히려 rpg쪽보다 그래픽쪽이 좋았음 ㅇㅇ	1
21701251	요정도 망가는 NTR 망가중에선 약한편임? 나는 NTR과가 아닌가봐.. 다보니까 내상오네 순애나 NTL 아니면 못보겠다	1
1145	니네나라 뱃놈들 전부 불러들여라 남의나라에서 뭐하는짓꺼리인지	1
21697522	쥬지밖에 모르는 바보!	1
2222	고인은 조용히 보내주자	1
8736	능력있네요 부럽다	1
1692	저걸 히죽거리며 얘기하노 씨발새끼	0
21671349	Mort로 돌려서 해봤는데 이런 SRPG가 자체가 많지 않아서 재미나게 했습니다.	1
1495	구민들이 합심으로 순국선열 엿 먹이는 동네요?	0
21645895	이랬으니 도민호가 과거에 30분배달로 유명세를 폈지... 싶다.	1
21875522	이미 나갔네	1
21647024	라기보단 타이틀 보면 대충 알다시피 "30살 까지 처녀 였던 내가 알고보니 왕자님이 결혼상대였다?"같은 느낌	1
21868158	오... 어딧나 했더니 잘 안보이는 데 있었네 감사감사	1
21801569	스토리는 안해봐서 모르겠네	1
213	박한별 수고 했어요 책임감있게...잔잔한 슬픔 표현도 잘했는데 연기력이 어쩌고..	1
7579	큰애 어릴때 생각나네요.나름 플랜짜서 열심히 엄마표로 진행했는데 줄줄이 동생들 태어나니 힘드네요.정우엄마의 꾸준한 노력을 응원합니다.	1
21638163	아니 근데 이거 대체 무슨 엔진이지? ㄷㄷ	1
8825	야 다들 오바 좀 하지마라	1
21674762	오 한번 봐보겠음	1
2548	강력한 부동산정책 계속 내놓으면 나중에는 부동산국유화 나오겠네.지금 시행하지 토지국유화 주장한 애미추도 법무장관이고국회도 문재앙개때들로 장악했고 우리법연구회로 대법원 채웠으니..이러면서 부동산투기는 자기들이 다하고.. 이젠 단물 다 빨아먹었나? 갑자기 강력한 규제한다고 날뛰니..	0
21857239	ㅋㅋ 사실 그거 할려고 이거 하는거임	1
2919	사진 순간 현아일줄	1
7343	해체 수순은 당연한거고 멤버들도 알았든 몰랐든 그동안 혜택을 봤으니까 도의적인 책임에서는 벗어날 수 없다고 봄. 당분간 자숙하면서 기다리는 수밖에	1
21880657	가장 최근 꺼 다운하니까 그렇던데	1
6924	아니 의미부여 ㅋㅋ봉지은이 몸팔아서 회사입사한건 뭔 개소리임?입사합격은 조개구이집이고 사귄건 회식끝나고인데 빡대갈 티내누 ㅋㅋ	0
5208	수입차보단 싸니깐 사지 괜히 사냐?? 솔직히아무리 가격 올랐다해도 아직 같은급 옵션 대비 가성비 빨이라는건 무시못할텐데??	1
21638163	티라노 스크립트네요	1
5417	울나라 망치려 수구꼴통 토착왜구 공산당 무리들이 음해공작질로 현정부를 뒤엎으려 개거품물고 개나발친다	0
21849295	야 이거 공략보고 했던 기억이 나네	1
8093	보고커플 넘이뻐요.담주는 분량좀많이넣어주세요~	1
21638163	보통은 블랙리스트들과 영향력있는 애들을 함락시켜서 밤에 방에 쳐들어와서 칼침하러 오는걸 방패막이로 막는 이벤트가 나와야 진행 가능	1
21843548	구동되네요 감사합니다!	1
21776141	save 데이터가 인증데이터에 포함되어있어서 다른 pc에서 사용 불가능 하다는듯	1
3673	자유한국당이 주인공 입니다	1
7171	민폐존나심하네ㅜ 와..	0
148	스포츠 머리 난이도 존내 높다.옆머리 뜨는 것은 다운펌하는게 맞다.셀프 컷 하면 뒷머리 좃같다.	0
5006	눈깔이 사신가;;	0
126	저정도 응디는 운동안해도 가능하다 시발 보정레깅스쳐입엇는데 저정도는 다 나와	0
9965	이쁜데 뭐가아쉬워요..잊고 좋은사람만나요	1
21713597	스킬계승 될껄여	1
21632297	살필요 없는책 몇권만 안사도 필요한돈 확 줄겠네	1
21835606	9번째 움짤 원본 어디서 봄?	1
7503	이건우 아버지 드립에 그냥 끝났다ㅋㅋ	1
21836465	넘치는데 안함	1
21794673	맞을 걸	1
7063	선대의 잘못은 선대끼리 해결해라일본한테도 그러더니 한국인은 노답.헬조선 탓하지마라. 국민성이 헬조선임원한을 대물림 받기 싫다.	0
933	틀니 2주간 압수	0
6277	거 참 상황 머중이스럽네...	0
5465	한남들 남적남 보소 ㅋㅋㅋ 어떻게든 합의 본거다 학폭이다 빼애애액!! 거리네 ㅋㅋㅋ 그렇게 잘생긴 남자 연예인이 질투나냐 한남들아 ㅉ	0
21646132	아웃백가서 김치볶음밥 시키는 느낌이야	1
21850759	네토라세로서 독립된 취향인것을...	1
21863347	그 설마 유작부터 귀작까지 세 형제 이야기 그거던가?	1
21798191	지금은 작가가 밴당해서 못보게 됨	1
7123	꼭 저렇게 티를내요. 야밤에 수영복입고 뭔짓이래~~ 전현무도 같이 찍어서 올리고 서로좋아요! 도 눌러주고 방송에서도 티팍팍내고다니면서 프로그램 변질시키고 다녀야제~ 밉상커플들아!	0
21813969	사실 짤려도 할말이 없지	1
21865456	턱 누구한테 맞음? ㅋㅋ	1
4302	광대튀어나온 철가면쓴 아줌마? 개나소나솔로라고	0
21661036	땡큐	1
2477	잘생긴데다가 연대 정치외교.. 인재셨군요 삼가 고인의 명복을 빕니다.	1
1420	대깨문들이 대거 출동해서 베플마다 반대 누르네	0
21720322	마지막 거꾸로 아님?	1
21859519	용자공주 밀리아	1
7570	pornhub에 코스프레하고 떡치는거 있다	0
21837369	재밌는 잠입 액션 게임	1
21648451	디시보다야 몇백배는낫지	1
3029	정해인보다 훨씬 좋은데	1
6058	잘생겼당 나도 변기에서 해보고파	0
1965	볼수록 화나는 기사...이건 통신사돈주기위한거지 국민을위한거냐..2만원.진심 창피하다	1
21720888	여성향도 좋은게 잇엇자너?	1
1086	애쓴다..전파낭비 프로그램 살리자고 윤아까지쓰네..아이고 윤아야.. 세잎크로버 이후 최악의 저 쓰레기 프로그램좀 문닫아라..	0
21803919	앞뒤 처녀 아님?	1
21778104	쌉고생 ㄷㄷ 드릴게 추천밖에 없습니닷..	1
9290	근데 학폭 미투 창피하지도 않나? 나 학교다닐때 찐따였소 동네방네 소문내고 다니는거 아님? 찐따가 한을 품으면 오뉴월에도 서리가 내린다더니 효린은 재수없게 발목 잡힌거같아 안타깝군.	0
21654465	보테 좋.아ㅓ	1
9294	개돼지들은 저런말이 지들에게 해당 안된단고 생각함.	0
21742394	ㅋㅋ 순화해도 분홍색이면 괴짜가족 국회의원 생각나서 더극혐일거같음	1
6892	역시 엄마 아빠 닮아서 애가가 정말 예쁘네요~ 셋이 행복하게 살았음 좋겠고 앞으로 슈돌에서 나오는 모습 응원합니다! 정말 아이가 엄마아빠의 판박이네요 신기합니다	1
21798322	그럼 더러움부터 다시 올려본다..	1
